"","accession","Description","logFC","logCPM","F","PValue","FDR"
"19","OEU07841.1","serine hydroxymethyltransferase [Fragilariopsis cylindrus CCMP1102]",1.14252013644176,10.3576335045229,5.75274765272931,0.0377202477131296,0.999940036323453
"20","OEU14774.1","Chloroa_b-bind-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.510366056198937,10.5293468503087,6.21465067677103,0.0393433556225975,0.999940036323453
"21","OEU21644.1","mitochondrial 2-oxoglutarate/malate carrier protein [Fragilariopsis cylindrus CCMP1102]",1.11399668310798,11.3826263117867,5.45890878253254,0.041912441789008,0.999940036323453
"22","OEU12438.1","phosphofructokinase [Fragilariopsis cylindrus CCMP1102]",0.910926891656463,9.39603897700074,5.35709672195055,0.042924427920286,0.999940036323453
"23","OEU15780.1","chlorophyll a/b-binding protein [Fragilariopsis cylindrus CCMP1102]",-1.07835343122607,8.82170895542667,6.42130065694516,0.0449777073644443,0.999940036323453
"24","OEU21243.1","cell division protease ftsH 4 [Fragilariopsis cylindrus CCMP1102]",-1.0274471477471,10.3254570454994,5.1255461764919,0.0471859022739684,0.999940036323453
"25","OEU15135.1","3-phosphoshikimate 1-carboxyvinyltransferase [Fragilariopsis cylindrus CCMP1102]",-0.64940674519107,9.92299180874882,5.00279625008822,0.0499840385240424,0.999940036323453
"26","OEU08344.1","carbamyl phosphate synthetase [Fragilariopsis cylindrus CCMP1102]",-1.53499786744129,9.07687124885182,4.90636873634697,0.0514670039923149,0.999940036323453
"27","OEU14134.1","hypothetical protein FRACYDRAFT_270025 [Fragilariopsis cylindrus CCMP1102]",0.771541830711681,9.26853709288945,7.77426088709972,0.0530173262113009,0.999940036323453
"28","OEU09509.1","imidazole glycerol phosphate synthase HisHF [Fragilariopsis cylindrus CCMP1102]",0.907097493612695,9.70013501660238,4.75013122857068,0.0540256954879249,0.999940036323453
"29","OEU20588.1","multicatalytic endopeptidase [Fragilariopsis cylindrus CCMP1102]",1.10467305531501,9.65749883074814,4.59490685007685,0.0578682698118216,0.999940036323453
"30","OEU21827.1","DUF1620-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",1.45994710340596,9.75321481090675,4.56637670493748,0.0586961564119223,0.999940036323453
"31","OEU10171.1","hypothetical protein FRACYDRAFT_173335 [Fragilariopsis cylindrus CCMP1102]",-0.397983500750263,10.8747421702555,4.75956533262484,0.0632776376288395,0.999940036323453
"32","OEU14464.1","hypothetical protein FRACYDRAFT_226456 [Fragilariopsis cylindrus CCMP1102]",1.09040836489604,10.9042372878105,4.26081473368141,0.0662943722771352,0.999940036323453
"33","OEU22848.1","hypothetical protein FRACYDRAFT_274000 [Fragilariopsis cylindrus CCMP1102]",1.09297313058548,8.43199157833208,4.22409861754172,0.0667548411038949,0.999940036323453
"34","OEU16122.1","RecF/RecN/SMC protein [Fragilariopsis cylindrus CCMP1102]",-0.780836365934228,9.75309892225046,4.16690934577896,0.0682129692311456,0.999940036323453
"35","OEU19725.1","PspA_IM30-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-1.30801438857156,9.42213128126413,4.160988723343,0.06903818635443,0.999940036323453
"36","OEU10807.1","3-beta hydroxysteroid dehydrogenase/isomerase [Fragilariopsis cylindrus CCMP1102]",0.980513326518726,9.17179747609748,4.08156555142432,0.0707824260133053,0.999940036323453
"37","OEU21430.1","putative glucose-6-phosphate isomerase [Fragilariopsis cylindrus CCMP1102]",0.791207876170099,9.75490236642169,3.75369668727789,0.0812561122806016,0.999940036323453
"38","OEU14863.1","NAD(P)-binding protein [Fragilariopsis cylindrus CCMP1102]",0.906481705444946,9.01940727432543,3.58077078803054,0.0874299761488941,0.999940036323453
"39","OEU08045.1","hypothetical protein FRACYDRAFT_271833 [Fragilariopsis cylindrus CCMP1102]",0.345345919891964,11.3046490053251,3.83375068263548,0.0896855754738278,0.999940036323453
"40","OEU08538.1","hypothetical protein FRACYDRAFT_174052, partial [Fragilariopsis cylindrus CCMP1102]",1.15530962202281,9.69730849668034,3.52799057270661,0.0901694077935645,0.999940036323453
"41","OEU18857.1","B12 dependent methionine synthase [Fragilariopsis cylindrus CCMP1102]",-0.661703546166041,9.48722346000269,4.50951661514806,0.092926458052283,0.999940036323453
"42","1783488184","30S ribosomal protein S13 (chloroplast) [Fragilariopsis cylindrus]",1.3326184346275,9.63480748380765,3.4115719237781,0.0948990238460131,0.999940036323453
"43","OEU16390.1","thiamine biosynthesis protein thiC [Fragilariopsis cylindrus CCMP1102]",-0.52342184282645,9.61808069276833,3.85229998271876,0.102793008144649,0.999940036323453
"44","OEU13317.1","hypothetical protein FRACYDRAFT_241655 [Fragilariopsis cylindrus CCMP1102]",-0.557617757950092,9.95724830701335,3.1696709619208,0.105058480668229,0.999940036323453
"45","OEU11524.1","mitochondrial carrier [Fragilariopsis cylindrus CCMP1102]",-0.647342248152452,9.50848049681425,4.54898064676349,0.105082274826235,0.999940036323453
"46","OEU12572.1","hypothetical protein FRACYDRAFT_243823 [Fragilariopsis cylindrus CCMP1102]",1.16755310213138,8.08381549476261,5.95848951578574,0.105268546493961,0.999940036323453
"47","OEU19782.1","solanesyl diphosphate synthase [Fragilariopsis cylindrus CCMP1102]",-0.573986142111618,10.1062959086374,3.12150303563534,0.107405881372857,0.999940036323453
"48","OEU18553.1","Sad1_UNC-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.5608076529363,10.3748093381761,3.03986408085701,0.111537573754213,0.999940036323453
"49","OEU15029.1","hypothetical protein FRACYDRAFT_239709 [Fragilariopsis cylindrus CCMP1102]",-0.579184038228437,9.69866505890522,3.99334152044889,0.112058095996603,0.999940036323453
"50","OEU12673.1","mitochondrial glyco protein [Fragilariopsis cylindrus CCMP1102]",-0.934631495005716,8.67474262114736,3.00511576144594,0.113490272138611,0.999940036323453
"51","OEU07592.1","heat shock protein Hsp90 [Fragilariopsis cylindrus CCMP1102]",-0.504242206591966,10.3061463589827,2.95166826516377,0.116229357400739,0.999940036323453
"52","OEU18463.1","hypothetical protein FRACYDRAFT_260404 [Fragilariopsis cylindrus CCMP1102]",0.573423583287742,9.608303556235,3.51439662271958,0.117336191301546,0.999940036323453
"53","OEU18067.1","hypothetical protein FRACYDRAFT_268859 [Fragilariopsis cylindrus CCMP1102]",-1.12209094994841,8.17365716094787,5.05417707305363,0.11836873301306,0.999940036323453
"54","OEU14950.1","Peptidase_M16-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.81083922767246,8.99222236636859,5.21305518152234,0.119409812717809,0.999940036323453
"55","OEU07749.1","putative vacuolar proton translocating ATPase A subunit [Fragilariopsis cylindrus CCMP1102]",-1.10185844637992,8.40296141003818,4.35098001427776,0.119657580038037,0.999940036323453
"56","OEU22272.1","V-type ATPase 16 kDa proteolipid subunit [Fragilariopsis cylindrus CCMP1102]",0.864583233134322,8.75602800127269,3.3970030330874,0.119689755869602,0.999940036323453
"57","OEU09346.1","zeta-carotene desaturase [Fragilariopsis cylindrus CCMP1102]",-1.23786277633787,9.12484025320555,2.83520077030478,0.123532091920969,0.999940036323453
"58","1783488200","30S ribosomal protein S2 (chloroplast) [Fragilariopsis cylindrus]",1.08470825821567,8.904758650024,2.83211222054697,0.123713130420667,0.999940036323453
"59","1783488222","photosystem I protein L (chloroplast) [Fragilariopsis cylindrus]",-0.795452072571398,9.09663200383102,2.75784817031533,0.127452212395726,0.999940036323453
"60","OEU13767.1","Coatomer, alpha subunit [Fragilariopsis cylindrus CCMP1102]",-0.394326103315445,10.4963092826897,3.33885166756265,0.129874653699995,0.999940036323453
"61","OEU17976.1","transaldolase [Fragilariopsis cylindrus CCMP1102]",0.498843174750946,9.92915116974955,2.69261654715879,0.131537214038867,0.999940036323453
"62","1783488220","ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (chloroplast) [Fragilariopsis cylindrus]",-0.592010140796356,9.760520120509,2.99356244896453,0.133283937084459,0.999940036323453
"63","OEU20872.1","hypothetical protein FRACYDRAFT_234504 [Fragilariopsis cylindrus CCMP1102]",-0.743317587835249,9.22093596132603,2.64390036248412,0.134697387637287,0.999940036323453
"64","OEU20624.1","D-isomer-specific 2-hydroxyacid dehydrogenase NAD-binding protein [Fragilariopsis cylindrus CCMP1102]",-0.431235640328901,10.6502430450526,2.63756463213076,0.135115475322816,0.999940036323453
"65","OEU18328.1","Peptidase_M16-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.450532909811245,11.0228217202192,2.60583284137464,0.137234561024432,0.999940036323453
"66","OEU16546.1","formylglycinamide ribonucleotide amidotransferase [Fragilariopsis cylindrus CCMP1102]",0.792375724770727,8.73414513989837,3.884657598301,0.139593711192053,0.999940036323453
"67","OEU18515.1","putative bifunctional dTDP-glucose 4,6-dehydratase/UDP-glucuronate decarboxylase [Fragilariopsis cylindrus CCMP1102]",0.889608256086029,9.45429232546766,2.57508639750797,0.140046023343225,0.999940036323453
"68","OEU17563.1","hypothetical protein FRACYDRAFT_237983 [Fragilariopsis cylindrus CCMP1102]",-0.572380274814156,9.29543103412795,4.60802323903652,0.141124155338817,0.999940036323453
"69","OEU19615.1","putative aspartyl aminopeptidase [Fragilariopsis cylindrus CCMP1102]",-0.788599168443557,9.88342277398715,2.55481393236914,0.141249706183213,0.999940036323453
"70","OEU18529.1","RNA-binding domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.696506623757013,8.99591042794448,3.93833150579565,0.144056607603413,0.999940036323453
"71","OEU18733.1","hypothetical protein FRACYDRAFT_268420 [Fragilariopsis cylindrus CCMP1102]",0.832725689722226,8.80251309013934,5.37070694130442,0.144754812443879,0.999940036323453
"72","OEU11039.1","ribosomal protein S2 [Fragilariopsis cylindrus CCMP1102]",-0.918636582860702,8.56514443997572,5.57666116187715,0.14504345203929,0.999940036323453
"73","OEU08820.1","ARM repeat-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",0.545821867937517,9.52402494835849,2.49194447119174,0.145199751192315,0.999940036323453
"74","OEU08228.1","hypothetical protein FRACYDRAFT_250015 [Fragilariopsis cylindrus CCMP1102]",0.375497583744249,10.4416539771904,2.79567399284523,0.147639882621994,0.999940036323453
"75","OEU10017.1","Mov34-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.497825919097599,9.77127730811982,2.65346705735238,0.150095125718519,0.999940036323453
"76","OEU23729.1","4-Diphosphocytidyl-2-C-methyl-D-erythritol synthase [Fragilariopsis cylindrus CCMP1102]",-0.429749706145917,10.1320672685225,4.12333740388471,0.151011861412728,0.999940036323453
"77","1773362888","50S ribosomal protein L1 (chloroplast) [Fragilariopsis cylindrus]",-0.476497239620464,12.8027056565378,2.35389521020686,0.155802939840191,0.999940036323453
"78","OEU08331.1","leucyl-tRNA synthetase [Fragilariopsis cylindrus CCMP1102]",-0.405524859843263,10.329321479075,2.55264460211213,0.158995082891513,0.999940036323453
"79","OEU18572.1","WD40 repeat-like protein [Fragilariopsis cylindrus CCMP1102]",0.776877238271012,8.84889041016784,2.2906999542226,0.16092065705386,0.999940036323453
"80","OEU13262.1","DEAH-box nuclear pre-mRNA splicing factor, partial [Fragilariopsis cylindrus CCMP1102]",0.677032660132212,8.7637219463178,2.61225531898616,0.161073326467776,0.999940036323453
"81","OEU22260.1","hypothetical protein FRACYDRAFT_232415 [Fragilariopsis cylindrus CCMP1102]",0.650154600648951,10.278018373416,2.22413191918852,0.166801783979342,0.999940036323453
"82","OEU06784.1","hypothetical protein FRACYDRAFT_265485 [Fragilariopsis cylindrus CCMP1102]",-0.599732176575531,9.24864489386505,2.55252212308122,0.17215249564516,0.999940036323453
"83","OEU21873.1","putative orotate phosphoribosyltransferase [Fragilariopsis cylindrus CCMP1102]",-0.360557664919478,10.4686221582389,2.67284337310051,0.173911523974197,0.999940036323453
"84","OEU16203.1","ribosomal protein S1 [Fragilariopsis cylindrus CCMP1102]",-0.517095425270629,11.044404500261,2.11766269625714,0.176097086846869,0.999940036323453
"85","OEU14691.1","CSD-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.511070190690916,9.38939328199434,2.5807212595864,0.176659218894152,0.999940036323453
"86","OEU10998.1","RNA-binding domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.774714990180589,8.86552525220762,2.10697934312445,0.177094130157967,0.999940036323453
"87","OEU15776.1","putative dTDP-glucose 4,6-dehydratase [Fragilariopsis cylindrus CCMP1102]",-0.325474103184304,11.0686275069492,2.09226420429693,0.178348564973441,0.999940036323453
"88","OEU16123.1","WD40 repeat-like protein [Fragilariopsis cylindrus CCMP1102]",0.569703918975247,9.19707465947924,2.18738649358466,0.178859711664113,0.999940036323453
"89","OEU08339.1","60S ribosomal protein L34 [Fragilariopsis cylindrus CCMP1102]",0.849343790638012,8.93899568700537,2.09404195447557,0.178882269516086,0.999940036323453
"90","OEU12308.1","hypothetical protein FRACYDRAFT_270586, partial [Fragilariopsis cylindrus CCMP1102]",0.596537459431906,9.21723907259755,2.88911697719107,0.179654729745246,0.999940036323453
"91","OEU12494.1","hypothetical protein FRACYDRAFT_191288, partial [Fragilariopsis cylindrus CCMP1102]",0.335184458015882,11.3652533960955,2.06729572896256,0.180732289969038,0.999940036323453
"92","OEU22894.1","plus-3-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.43469189224214,10.0994597425357,2.0652174217377,0.180932580806279,0.999940036323453
"93","OEU07657.1","hypothetical protein FRACYDRAFT_197246 [Fragilariopsis cylindrus CCMP1102]",-0.481095467637401,9.81039540815794,2.9933669121327,0.186357948121236,0.999940036323453
"94","OEU09598.1","hypothetical protein FRACYDRAFT_248446 [Fragilariopsis cylindrus CCMP1102]",-0.475433094309237,10.0414035636353,2.00767436571823,0.186595656152445,0.999940036323453
"95","OEU19684.1","tRNA-synt_2c-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.382909601222863,10.1705054092227,2.67966721509436,0.189780129951684,0.999940036323453
"96","OEU12251.1","cytochrome b5 [Fragilariopsis cylindrus CCMP1102]",1.0461368854051,8.35932203145962,4.77666398199586,0.192721165010035,0.999940036323453
"97","OEU21653.1","geranylgeranyl reductase [Fragilariopsis cylindrus CCMP1102]",-0.477977460623155,9.6571182819648,1.9379521890288,0.193773851327957,0.999940036323453
"98","OEU18599.1","hypothetical protein FRACYDRAFT_268367 [Fragilariopsis cylindrus CCMP1102]",-0.595098413156474,9.78137305698105,1.92592468340745,0.195048772480227,0.999940036323453
"99","OEU21149.1","40S ribosomal protein S9 [Fragilariopsis cylindrus CCMP1102]",-0.340383794931506,10.861816811883,1.89781614710808,0.198071821649398,0.999940036323453
"100","OEU17152.1","hypothetical protein FRACYDRAFT_260741 [Fragilariopsis cylindrus CCMP1102]",-0.788327220982659,8.47030077972652,2.89500518486829,0.199804168493635,0.999940036323453
"101","OEU20457.1","NAD(P)-binding protein [Fragilariopsis cylindrus CCMP1102]",-0.815871406335142,9.57095592134029,1.88730235120605,0.199905363058562,0.999940036323453
"102","OEU09994.1","hypothetical protein FRACYDRAFT_263914 [Fragilariopsis cylindrus CCMP1102]",0.694617317122364,8.71013885113945,2.58682232377108,0.199917731006848,0.999940036323453
"103","OEU20761.1","transketolase [Fragilariopsis cylindrus CCMP1102]",-0.349876107066502,10.7951319330763,1.83833666615138,0.204676414085581,0.999940036323453
"104","OEU15364.1","UAF-1 protein [Fragilariopsis cylindrus CCMP1102]",0.512630293798411,9.34756632958228,3.35576383944115,0.206871305704162,0.999940036323453
"105","OEU16412.1","hypothetical protein FRACYDRAFT_239006 [Fragilariopsis cylindrus CCMP1102]",-0.481206670718255,9.78639934854377,1.90816634507478,0.208540002417386,0.999940036323453
"106","OEU16210.1","AAA_2-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.418680704754375,10.0750919472925,2.08854861999346,0.21025843144394,0.999940036323453
"107","OEU11602.1","hypothetical protein FRACYDRAFT_270640 [Fragilariopsis cylindrus CCMP1102]",-0.681846635223754,9.80397606722429,1.78689512676043,0.210983614252006,0.999940036323453
"108","OEU14479.1","DPPIV_N-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.564573039267239,9.08470336085761,2.09150444079058,0.213615494307025,0.999940036323453
"109","OEU22656.1","galactose mutarotase-like protein [Fragilariopsis cylindrus CCMP1102]",-0.721917244779942,8.79723630687606,1.76257741674898,0.213645613216576,0.999940036323453
"110","OEU14043.1","DUF1900-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.791299238995723,9.6407423189161,1.76279882771353,0.214167960846137,0.999940036323453
"111","OEU14958.1","hypothetical protein FRACYDRAFT_241517 [Fragilariopsis cylindrus CCMP1102]",-0.773274797306669,9.43614251200452,1.75762807859252,0.214789318272011,0.999940036323453
"112","OEU11786.1","phenylalanyl-tRNA synthetase [Fragilariopsis cylindrus CCMP1102]",-0.490370508773965,9.41830049437096,2.85619039932231,0.216998389049347,0.999940036323453
"113","OEU19825.1","Peptidase_C12-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.621378524350921,9.24143967759534,1.73429027656417,0.217077645228652,0.999940036323453
"114","OEU14635.1","hypothetical protein FRACYDRAFT_241188 [Fragilariopsis cylindrus CCMP1102]",-0.428914966030941,9.81774311238636,2.26075635846126,0.219326855422134,0.999940036323453
"115","OEU08453.1","MFS general substrate transporter [Fragilariopsis cylindrus CCMP1102]",0.405704489938973,10.1918176408096,1.70021745053646,0.22118577980572,0.999940036323453
"116","OEU07314.1","nitrate transporter [Fragilariopsis cylindrus CCMP1102]",0.533962828689263,9.12887481716104,2.48209078067506,0.222374744971167,0.999940036323453
"117","OEU18066.1","protoporphyrin IX Mg-chelatase subunit H [Fragilariopsis cylindrus CCMP1102]",-0.635173924686013,8.69170382230642,2.77711456668402,0.222926707204555,0.999940036323453
"118","OEU12826.1","hypothetical protein FRACYDRAFT_270483, partial [Fragilariopsis cylindrus CCMP1102]",0.537025814053378,9.0909554161869,2.51912616996777,0.224814600284685,0.999940036323453
"119","OEU09408.1","chorismate synthase [Fragilariopsis cylindrus CCMP1102]",-0.472300089740875,9.79141989023613,1.63416378414883,0.229714832866641,0.999940036323453
"120","OEU10078.1","26S proteasome subunit RPT6 [Fragilariopsis cylindrus CCMP1102]",-0.369097059268772,10.1457762131646,2.47912215102404,0.229754133108584,0.999940036323453
"121","OEU20378.1","putative succinate dehydrogenase/fumarate reductase iron-sulfur protein [Fragilariopsis cylindrus CCMP1102]",0.502812205863106,9.37993332189412,2.10820755865068,0.23028110866278,0.999940036323453
"122","OEU15787.1","galactose mutarotase-like protein [Fragilariopsis cylindrus CCMP1102]",0.795209024647447,8.23092431175345,2.63740234017448,0.230493943639745,0.999940036323453
"123","1783488250","50S ribosomal protein L23 (chloroplast) [Fragilariopsis cylindrus]",-0.511218571259804,9.49462046861068,2.14753141379564,0.231029937050864,0.999940036323453
"124","OEU09467.1","GTP_EFTU-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.441495578650878,9.69726726829765,2.08741036222616,0.231122944249808,0.999940036323453
"125","OEU10937.1","hypothetical protein FRACYDRAFT_193278 [Fragilariopsis cylindrus CCMP1102]",-0.296470285299388,10.6014356735896,1.68278388951237,0.231403839601245,0.999940036323453
"126","OEU19562.1","endo-1,3-beta-glucanase [Fragilariopsis cylindrus CCMP1102]",0.713557674567677,8.63621158920229,4.99073478799587,0.231728524587156,0.999940036323453
"127","OEU15655.1","ribosomal protein S2 [Fragilariopsis cylindrus CCMP1102]",-0.281079922281465,11.7518772110674,1.58576466018967,0.23624836838265,0.999940036323453
"128","OEU14974.1","Phytoene synthase [Fragilariopsis cylindrus CCMP1102]",0.745006533856034,8.85160489379197,1.58872923980822,0.236495097346659,0.999940036323453
"129","OEU18421.1","hypothetical protein FRACYDRAFT_260383 [Fragilariopsis cylindrus CCMP1102]",-0.603112070783801,9.16510807450839,1.55526911530418,0.240616278079373,0.999940036323453
"130","OEU11317.1","putative peroxiredoxin [Fragilariopsis cylindrus CCMP1102]",0.82593818252349,8.1588043592129,2.80938516472333,0.241824872840503,0.999940036323453
"131","OEU22759.1","hypothetical protein FRACYDRAFT_267379 [Fragilariopsis cylindrus CCMP1102]",-0.799848777950867,8.59639613616943,1.54797995113084,0.241854678403962,0.999940036323453
"132","OEU13481.1","asparagine synthase [Fragilariopsis cylindrus CCMP1102]",-0.483945542866655,9.69276528654196,1.54144725481116,0.242454000720248,0.999940036323453
"133","OEU14527.1","hypothetical protein FRACYDRAFT_218563 [Fragilariopsis cylindrus CCMP1102]",-0.348528050214605,10.47972394286,2.24820072133674,0.242817759145087,0.999940036323453
"134","OEU08040.1","hypothetical protein FRACYDRAFT_271832 [Fragilariopsis cylindrus CCMP1102]",-1.16711999482444,9.62185222934193,2.14639069672712,0.243804111826503,0.999940036323453
"135","OEU14822.1","hypothetical protein FRACYDRAFT_275947 [Fragilariopsis cylindrus CCMP1102]",0.450970977158445,10.1510746592531,1.52842203521158,0.244320034238007,0.999940036323453
"136","OEU12388.1","adenylyl-sulfate kinase [Fragilariopsis cylindrus CCMP1102]",-0.823876677001671,8.26948723464097,2.05839469430873,0.245445593041044,0.999940036323453
"137","OEU08313.1","hypothetical protein FRACYDRAFT_229252 [Fragilariopsis cylindrus CCMP1102]",-0.290906255837391,10.6625314975366,1.51832550556831,0.245780002263403,0.999940036323453
"138","OEU16523.1","FA_desaturase_2-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.544361128578303,9.54988531661244,1.51093180731597,0.24685670669415,0.999940036323453
"139","OEU20813.1","putative GDP-mannose 4,6-dehydratase [Fragilariopsis cylindrus CCMP1102]",-0.614197401316903,8.65304741142348,3.26732154806539,0.247065738853339,0.999940036323453
"140","OEU15791.1","N-terminal nucleophile aminohydrolase [Fragilariopsis cylindrus CCMP1102]",-0.649275197061525,8.82525357625202,2.45596248115711,0.247136440333785,0.999940036323453
"141","OEU12680.1","SRP54-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",0.540389432381369,8.95357157262313,1.56905658915538,0.247454262551362,0.999940036323453
"142","OEU22355.1","60S ribosomal protein L12A [Fragilariopsis cylindrus CCMP1102]",0.309042337341171,11.2154130684743,1.50286397471888,0.248038952800069,0.999940036323453
"143","OEU18453.1","ribosomal protein L13e [Fragilariopsis cylindrus CCMP1102]",-0.441463504165136,9.58346970655331,2.48725134619615,0.249959293025129,0.999940036323453
"144","OEU21594.1","mitochondrial carrier [Fragilariopsis cylindrus CCMP1102]",-0.578743461202436,8.96581138535671,1.81710508238614,0.25127899560954,0.999940036323453
"145","OEU08749.1","cobW-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.625973465071493,10.4304235308511,1.47780064129405,0.252399609804897,0.999940036323453
"146","OEU19574.1","hypothetical protein FRACYDRAFT_268048 [Fragilariopsis cylindrus CCMP1102]",-0.372168471413426,10.2046722787893,1.46490826395535,0.253706257470885,0.999940036323453
"147","OEU17951.1","hypothetical protein FRACYDRAFT_238382 [Fragilariopsis cylindrus CCMP1102]",0.699041198929402,8.5895044361413,2.34634789634909,0.253763385895896,0.999940036323453
"148","OEU20689.1","Ribonuc_red_lgC-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.445592018650372,9.26943584009557,2.55745822775255,0.254880167519077,0.999940036323453
"149","OEU22102.1","hypothetical protein FRACYDRAFT_179260 [Fragilariopsis cylindrus CCMP1102]",-0.355121878388962,9.99515955776102,1.61528768940018,0.255156574403223,0.999940036323453
"150","OEU12716.1","hypothetical protein FRACYDRAFT_270446 [Fragilariopsis cylindrus CCMP1102]",0.540604352219389,8.94945753651581,1.45582013874997,0.255208054517708,0.999940036323453
"151","OEU21928.1","protein serine/threonine phosphatase 2C [Fragilariopsis cylindrus CCMP1102]",-0.231372582074412,11.100209680867,1.59605970371576,0.257367418607755,0.999940036323453
"152","OEU15248.1","fructose-1,6-biphosphate aldolase precursor [Fragilariopsis cylindrus CCMP1102]",0.502898707869444,8.92602876298159,1.85834461098156,0.258930671954755,0.999940036323453
"153","OEU14387.1","hypothetical protein FRACYDRAFT_275849 [Fragilariopsis cylindrus CCMP1102]",-0.391479635868866,10.2445112384159,1.58500048815721,0.259894975236255,0.999940036323453
"154","OEU18473.1","putative enolase [Fragilariopsis cylindrus CCMP1102]",0.46812927450605,9.26056503889146,1.63705048594213,0.262040247250457,0.999940036323453
