"","accession","Description","logFC","logCPM","F","PValue","FDR"
"17","OEU11214.1","hypothetical protein FRACYDRAFT_246327 [Fragilariopsis cylindrus CCMP1102]",2.65872975797296,9.36918023750818,23.4925491650081,0.000677875984767434,0.0541104536076122
"18","OEU18387.1","P-ATPase family transporter: zinc/lead/cadmium/mercury ion [Fragilariopsis cylindrus CCMP1102]",1.40470904267081,9.77399180008403,22.2315134360231,0.000799951393513606,0.0572105601240395
"19","OEU08126.1","Carboxyl_trans-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.959216718414842,11.3564270262261,22.0763826980977,0.000820334211536872,0.0572105601240395
"20","OEU13881.1","hypothetical protein FRACYDRAFT_262424 [Fragilariopsis cylindrus CCMP1102]",1.6219845635795,9.23314873647959,21.9078282695548,0.000843191748327774,0.0572105601240395
"21","OEU20381.1","5-oxoprolinase [Fragilariopsis cylindrus CCMP1102]",1.72598553443962,10.3539014911398,20.8307743030629,0.00102028400712639,0.0659297808414531
"22","OEU12584.1","chromosome assembly protein [Fragilariopsis cylindrus CCMP1102]",1.35860782516635,9.94709597613515,20.328503503381,0.00109919391527876,0.0670145794904697
"23","OEU17661.1","hypothetical protein FRACYDRAFT_268767 [Fragilariopsis cylindrus CCMP1102]",-1.04871818141395,11.1945232356755,20.1389242317691,0.00113584033034694,0.0670145794904697
"24","OEU10229.1","protoporphyrin IX Mg-chelatase subunit D [Fragilariopsis cylindrus CCMP1102]",1.9875953373199,8.55656912411203,19.2276354851781,0.00133389595458838,0.0741687042352165
"25","OEU18937.1","uroporphyrinogen III decarboxylase [Fragilariopsis cylindrus CCMP1102]",-2.0303197880911,8.7495340623735,19.0835548342547,0.00136888770738572,0.0741687042352165
"26","1773362865","ATP synthase CF1 epsilon subunit (chloroplast) [Fragilariopsis cylindrus]",1.29018793965373,9.29606784780021,18.7130780254661,0.0014640508461833,0.0741687042352165
"27","OEU21928.1","protein serine/threonine phosphatase 2C [Fragilariopsis cylindrus CCMP1102]",-0.821708347581984,11.100209680867,18.6696378963145,0.00147572219185766,0.0741687042352165
"28","OEU18940.1","hypothetical protein FRACYDRAFT_207292 [Fragilariopsis cylindrus CCMP1102]",1.05554848941533,9.85934714078842,18.1870584608455,0.00161320209779882,0.0758803913602094
"29","OEU20373.1","hypothetical protein FRACYDRAFT_236448 [Fragilariopsis cylindrus CCMP1102]",-1.61091688753005,9.3861733751544,17.9528516012332,0.00168545048821277,0.0758803913602094
"30","OEU19890.1","hypothetical protein FRACYDRAFT_206674 [Fragilariopsis cylindrus CCMP1102]",1.15671209230586,9.37494801631392,24.7483231310126,0.00170276563245263,0.0758803913602094
"31","OEU18901.1","acyltransferase, partial [Fragilariopsis cylindrus CCMP1102]",-1.00554336832266,10.8511018680449,17.790944653278,0.00173767401265388,0.0758803913602094
"32","OEU20259.1","hypothetical protein FRACYDRAFT_260278 [Fragilariopsis cylindrus CCMP1102]",1.03277766163412,10.7224751127299,17.63633625138,0.00178936810871533,0.0758803913602094
"33","OEU21739.1","ATP-dependent hsl protease ATP-binding subunit hslU, partial [Fragilariopsis cylindrus CCMP1102]",1.900134765891,8.3412693406709,20.0002436730032,0.00195725825099669,0.0804848317152276
"34","OEU14527.1","hypothetical protein FRACYDRAFT_218563 [Fragilariopsis cylindrus CCMP1102]",0.835309024816198,10.47972394286,16.7149034660024,0.00213883354472693,0.0841260871303923
"35","OEU16276.1","glutamine-hydrolyzing asparagine synthase [Fragilariopsis cylindrus CCMP1102]",-0.8347046486086,12.2184498735921,16.6421020998137,0.0021697959097743,0.0841260871303923
"36","OEU17774.1","FAD-binding domain-containing protein [Fragilariopsis cylindrus CCMP1102]",1.19030601780779,9.40314440232829,22.4851836181881,0.00224441303900862,0.0846019026092971
"37","OEU18445.1","P-loop containing nucleoside triphosphate hydrolase protein, partial [Fragilariopsis cylindrus CCMP1102]",-1.37567486168649,9.27832433151952,24.8997452764034,0.00236350874738459,0.0866832802756997
"38","OEU09292.1","chloroplast sedoheptulose-1,7-bisphosphatase [Fragilariopsis cylindrus CCMP1102]",-1.02267510010348,10.0633670335186,15.9214883983699,0.00250726767296873,0.0894819573310559
"39","OEU14387.1","hypothetical protein FRACYDRAFT_275849 [Fragilariopsis cylindrus CCMP1102]",1.03595036505136,10.2445112384159,15.797162962505,0.00257169958431185,0.0894819573310559
"40","OEU15875.1","hypothetical protein FRACYDRAFT_240571 [Fragilariopsis cylindrus CCMP1102]",-0.881374761586747,10.8879300627532,15.5847192777988,0.00268646980105957,0.0911384880009461
"41","OEU10445.1","putative rhodopsin [Fragilariopsis cylindrus CCMP1102]",1.13613988931235,9.83878600178373,15.2925641323433,0.00285453272402663,0.0944780708903448
"42","OEU08420.1","hypothetical protein FRACYDRAFT_264537 [Fragilariopsis cylindrus CCMP1102]",-1.20563764268971,9.66472938104107,14.9923804398773,0.00304056183138105,0.0965519226137352
"43","OEU15601.1","WD40 repeat-like protein, partial [Fragilariopsis cylindrus CCMP1102]",-1.112493557344,10.0110908584882,14.9226275696591,0.00308585566582885,0.0965519226137352
"44","OEU07775.1","putative dehydroascorbate reductase [Fragilariopsis cylindrus CCMP1102]",-1.02233153538086,10.1260811636132,14.854852813104,0.00313064450626702,0.0965519226137352
"45","OEU22263.1","RNA-binding domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-2.06663778244837,9.25042962093156,14.1970347207943,0.00363681792681528,0.107730763692876
"46","OEU18828.1","stabilizer of iron transporter SufD [Fragilariopsis cylindrus CCMP1102]",-1.17531998581387,9.5817377245773,17.7371153907363,0.00365189029467375,0.107730763692876
"47","OEU17803.1","fucoxanthin chlorophyll a/c protein [Fragilariopsis cylindrus CCMP1102]",-0.734996485923003,10.8306473558067,13.9881117020304,0.00377852801643599,0.108980133056807
"48","OEU20728.1","hypothetical protein FRACYDRAFT_234360 [Fragilariopsis cylindrus CCMP1102]",-0.827271662587543,11.2870463881285,13.8978827668202,0.00385486100716783,0.108980133056807
"49","OEU20070.1","putative acetyl-CoA acyltransferase [Fragilariopsis cylindrus CCMP1102]",1.53400163264881,9.79859484684733,13.8105947638416,0.00396027865770186,0.109675472214315
"50","OEU19288.1","hypothetical protein FRACYDRAFT_235337 [Fragilariopsis cylindrus CCMP1102]",2.64357672347407,7.93469408225356,18.0690324219133,0.00409507761898141,0.111140406579155
"51","OEU21654.1","putative aureochrome [Fragilariopsis cylindrus CCMP1102]",-0.762862805090195,11.2207333923299,13.3069304672368,0.0044034078923511,0.117165186469028
"52","OEU20818.1","HopJ-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.985359850058374,9.91155644386862,13.1207887702801,0.00459534344013537,0.119920789389687
"53","OEU15771.1","hypothetical protein FRACYDRAFT_209201 [Fragilariopsis cylindrus CCMP1102]",1.06937830435984,9.41829946990641,13.9980649159304,0.00497595326514183,0.122183008664348
"54","OEU14002.1","hypothetical protein FRACYDRAFT_171314 [Fragilariopsis cylindrus CCMP1102]",1.69324561379231,8.45441878177163,27.6647969827078,0.00502618456995697,0.122183008664348
"55","OEU20557.1","hypothetical protein FRACYDRAFT_234188 [Fragilariopsis cylindrus CCMP1102]",-0.851580208300516,10.5623038954276,12.7070613890528,0.00505927594943258,0.122183008664348
"56","OEU18602.1","hypothetical protein FRACYDRAFT_268368 [Fragilariopsis cylindrus CCMP1102]",-1.11592446026739,9.85829373032407,12.7025841296981,0.00506459723249575,0.122183008664348
"57","OEU15576.1","protoporphyrin IX Mg-chelatase subunit D [Fragilariopsis cylindrus CCMP1102]",-0.899786969733936,10.3600181407026,12.5916623096274,0.00519860733058181,0.122183008664348
"58","OEU07355.1","hypothetical protein FRACYDRAFT_197708 [Fragilariopsis cylindrus CCMP1102]",-0.852386743007963,10.7641501670584,12.5724376953014,0.00522226566140915,0.122183008664348
"59","OEU08435.1","Flavocytochrome c [Fragilariopsis cylindrus CCMP1102]",1.1088869096699,9.81131905729729,12.4225716751874,0.00541121014960394,0.122342134438828
"60","OEU20496.1","hypothetical protein FRACYDRAFT_216497 [Fragilariopsis cylindrus CCMP1102]",1.45154958278056,8.59951197453343,16.2521722037028,0.00561914268377094,0.122342134438828
"61","OEU19598.1","hypothetical protein FRACYDRAFT_235658 [Fragilariopsis cylindrus CCMP1102]",1.51731947764037,9.46000141893878,12.2709769348726,0.00564823756870511,0.122342134438828
"62","OEU19234.1","cobW-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",1.61770566866542,11.2508911083623,12.3913981661022,0.00565015910330214,0.122342134438828
"63","OEU16551.1","fucoxanthin chlorophyll a/c protein [Fragilariopsis cylindrus CCMP1102]",1.94710057687395,10.121715111327,12.3691330843791,0.00567984854063829,0.122342134438828
"64","OEU13767.1","Coatomer, alpha subunit [Fragilariopsis cylindrus CCMP1102]",-0.766856166346291,10.4963092826897,12.1312057192322,0.00580268079280277,0.123034966184896
"65","OEU21652.1","uroporphyrinogen III decarboxylase, partial [Fragilariopsis cylindrus CCMP1102]",-1.07286910061181,9.84879116952729,11.8367721217227,0.00623346651805872,0.128728260298252
"66","OEU10218.1","FAS1 domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",1.30219369644449,8.70062028798307,14.6301841974285,0.00639206845538124,0.128728260298252
"67","OEU08930.1","hypothetical protein FRACYDRAFT_249273 [Fragilariopsis cylindrus CCMP1102]",-1.1231788829565,9.49169763192517,14.6780998409078,0.00642538891479897,0.128728260298252
"68","OEU15320.1","ThiJ/PfpI domain-containing protein [Fragilariopsis cylindrus CCMP1102]",1.62411369618924,8.28604090546371,17.2243658012187,0.00653748788677692,0.128728260298252
"69","OEU22272.1","V-type ATPase 16 kDa proteolipid subunit [Fragilariopsis cylindrus CCMP1102]",1.4060121152929,8.75602800127269,11.6384096020675,0.00654550476092805,0.128728260298252
"70","OEU16201.1","hypothetical protein FRACYDRAFT_225570 [Fragilariopsis cylindrus CCMP1102]",-1.36586938977186,9.43097917890112,11.5773504322528,0.00664532234237111,0.12882432026568
"71","OEU21646.1","methionine sulfoxide reductase B [Fragilariopsis cylindrus CCMP1102]",-1.55014239724691,8.74015948567888,13.668580279146,0.00697924635352338,0.133392074672271
"72","OEU16091.1","calcium ATPase, partial [Fragilariopsis cylindrus CCMP1102]",0.937505004822559,9.61863656455083,13.1953157683888,0.0072857889465547,0.136373246682028
"73","OEU13387.1","ARM repeat-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.920645284848243,9.81928473877415,11.5777666323087,0.00741079691845487,0.136373246682028
"74","OEU22110.1","putative methyltransferase [Fragilariopsis cylindrus CCMP1102]",1.12189433444476,9.1978003437189,12.812458558072,0.00743671352577015,0.136373246682028
"75","OEU18800.1","T-complex protein 1 [Fragilariopsis cylindrus CCMP1102]",-1.30226106172696,9.48497142404153,11.0629448741616,0.00756341884447461,0.136847458292694
"76","OEU09370.1","WD40 repeat-like protein [Fragilariopsis cylindrus CCMP1102]",-0.965639034259772,10.268207318434,10.899200924809,0.0078872761952434,0.14082939206507
"77","OEU20434.1","RraA-like protein [Fragilariopsis cylindrus CCMP1102]",0.850536482397177,10.0174982957332,10.8360577323687,0.00801661570591949,0.141279837830295
"78","OEU09038.1","hypothetical protein FRACYDRAFT_271650 [Fragilariopsis cylindrus CCMP1102]",-0.740206816128498,10.5793992447288,10.7058452237571,0.00829150980706933,0.143232268779101
"79","OEU06473.1","hypothetical protein FRACYDRAFT_265856 [Fragilariopsis cylindrus CCMP1102]",1.16373040395673,10.726264595272,10.7030236114711,0.0083451890442671,0.143232268779101
"80","OEU15467.1","Triosephosphate isomerase [Fragilariopsis cylindrus CCMP1102]",-0.661464032399331,12.2290183477318,10.5320463330204,0.00867636358443744,0.143232268779101
"81","OEU17549.1","Adaptor protein complex AP-1 gamma subunit [Fragilariopsis cylindrus CCMP1102]",0.988363832796532,9.26967237795795,10.8536227747834,0.0087363619428008,0.143232268779101
"82","OEU11139.1","putative 6-phosphogluconate dehydrogenase [Fragilariopsis cylindrus CCMP1102]",1.44790694750825,10.236509441384,10.6195056358075,0.00873992747581611,0.143232268779101
"83","OEU09673.1","Trypanothione reductase [Fragilariopsis cylindrus CCMP1102]",-1.2158120045014,9.31839236398833,17.500641132124,0.00876070619651097,0.143232268779101
"84","OEU22140.1","Sm-like ribonucleo protein, partial [Fragilariopsis cylindrus CCMP1102]",-1.0889053378258,10.3597854368789,10.4029716817114,0.00897618660652358,0.145008157441101
"85","OEU12494.1","hypothetical protein FRACYDRAFT_191288, partial [Fragilariopsis cylindrus CCMP1102]",-0.802831465886308,11.3652533960955,10.3214803182805,0.00917192717621494,0.146427119742631
"86","OEU18900.1","hypothetical protein FRACYDRAFT_182579 [Fragilariopsis cylindrus CCMP1102]",0.956885980952994,9.52131354610902,15.4773836826458,0.00934970303553554,0.147529616502578
"87","OEU20131.1","hypothetical protein FRACYDRAFT_236198 [Fragilariopsis cylindrus CCMP1102]",-1.54669414834352,8.96154584467261,9.9373953627882,0.0102205306342253,0.159416782421193
"88","OEU14823.1","extrinsic protein in photosystem II [Fragilariopsis cylindrus CCMP1102]",-0.911888126633436,10.8459299409388,9.71665364532607,0.0107978311628806,0.164201986458859
"89","OEU19975.1","protein prenylyltransferase [Fragilariopsis cylindrus CCMP1102]",-1.17127891272463,9.30612565712192,11.8006690005821,0.0108009863807149,0.164201986458859
"90","OEU23729.1","4-Diphosphocytidyl-2-C-methyl-D-erythritol synthase [Fragilariopsis cylindrus CCMP1102]",-0.773779335300884,10.1320672685225,12.8340800934124,0.0108903307157681,0.164201986458859
"91","OEU18748.1","hypothetical protein FRACYDRAFT_182880 [Fragilariopsis cylindrus CCMP1102]",5.07798510120485,13.6916748212248,10.7690319986219,0.0114549682254424,0.165087882565758
"92","OEU11299.1","hypothetical protein FRACYDRAFT_270952 [Fragilariopsis cylindrus CCMP1102]",-0.984048274854426,9.60646915290027,10.0885123781558,0.0115045695936746,0.165087882565758
"93","OEU15300.1","kinase domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.730357261695599,10.2604155275828,9.45718415384715,0.011600989285922,0.165087882565758
"94","OEU11757.1","hypothetical protein FRACYDRAFT_263309 [Fragilariopsis cylindrus CCMP1102]",1.22733226588547,8.71218852912084,11.8423013694976,0.0118565615549341,0.165087882565758
"95","OEU17909.1","hypothetical protein FRACYDRAFT_238339 [Fragilariopsis cylindrus CCMP1102]",1.50785354724072,10.3113462006789,9.46159420077325,0.0118974790475193,0.165087882565758
"96","OEU17651.1","FAD-linked oxidoreductase [Fragilariopsis cylindrus CCMP1102]",-1.07549694060733,9.31997971318735,18.0719022189166,0.011913878934833,0.165087882565758
"97","OEU15623.1","Peptidase_M16-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-1.32486528536231,9.4193771179845,9.35269557736203,0.0119447039070947,0.165087882565758
"98","OEU20689.1","Ribonuc_red_lgC-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-1.05429752997145,9.26943584009557,12.4574322002457,0.0119826559339701,0.165087882565758
"99","OEU12919.1","hypothetical protein FRACYDRAFT_263086 [Fragilariopsis cylindrus CCMP1102]",-1.04437173718073,9.41038561012872,9.9685490056014,0.012043994380258,0.165087882565758
"100","OEU10909.1","hypothetical protein FRACYDRAFT_246784 [Fragilariopsis cylindrus CCMP1102]",-0.814597192301941,10.2384093060515,9.28295660173446,0.0121809699698458,0.165295762490807
"101","OEU20087.1","hypothetical protein FRACYDRAFT_268171, partial [Fragilariopsis cylindrus CCMP1102]",-0.839235711086038,10.2902793464887,9.16234903912735,0.012603053226722,0.169104169108908
"102","OEU11984.1","casein kinase I delta [Fragilariopsis cylindrus CCMP1102]",-1.4890012482526,9.26227065034743,9.14242512922195,0.0127351338885211,0.169104169108908
"103","OEU16010.1","pyruvate carboxylase [Fragilariopsis cylindrus CCMP1102]",-1.08158120624744,9.47402744134959,9.09800444362729,0.0128354675152671,0.169104169108908
"104","OEU18398.1","DEAD-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.800663492916969,10.0242205300567,8.92577272983843,0.0134835565172535,0.17492830644124
"105","OEU18742.1","hypothetical protein FRACYDRAFT_217304 [Fragilariopsis cylindrus CCMP1102]",1.05726722771221,9.06433603676749,14.9333867902323,0.0135353516406265,0.17492830644124
"106","OEU20457.1","NAD(P)-binding protein [Fragilariopsis cylindrus CCMP1102]",-2.08852755009732,9.57095592134029,8.93075451180293,0.0138016455958992,0.176687104468257
"107","OEU21875.1","hypothetical protein FRACYDRAFT_232020 [Fragilariopsis cylindrus CCMP1102]",1.69893682581907,7.9367717362738,16.5324680125082,0.014229494892988,0.180461911867146
"108","OEU11005.1","Band_7-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",1.02891124281172,12.0081819047898,8.70107878038601,0.0146417864761452,0.183389265906547
"109","OEU20597.1","eukaryotic translation initiation factor 2 subunit alpha [Fragilariopsis cylindrus CCMP1102]",1.31960652160722,8.96848696184279,8.636176638192,0.0147306042622061,0.183389265906547
"110","OEU16607.1","zeaxanthin epoxidase [Fragilariopsis cylindrus CCMP1102]",-0.73622556445942,10.9953629591012,8.52259150251358,0.0151623082460801,0.1843171196119
"111","OEU16909.1","hypothetical protein FRACYDRAFT_156996, partial [Fragilariopsis cylindrus CCMP1102]",-1.16922115175616,9.32557554324379,8.49546977782257,0.0152840692238233,0.1843171196119
"112","1773362895","Mg-protoporphyrin IX chelatase (chloroplast) [Fragilariopsis cylindrus]",-0.877069219946477,10.3637384460826,8.48125451361963,0.0153483603835455,0.1843171196119
"113","OEU18675.1","hypothetical protein FRACYDRAFT_236954 [Fragilariopsis cylindrus CCMP1102]",-0.855336407653532,10.263874675814,8.48123672112645,0.0153484410583233,0.1843171196119
"114","OEU21733.1","hypothetical protein FRACYDRAFT_231878 [Fragilariopsis cylindrus CCMP1102]",-0.663980037225002,10.7219895352575,8.35881329350004,0.0159159011322783,0.187222832648966
"115","OEU15012.1","ribulose-1,5-bisphosphate carboxylase-like protein [Fragilariopsis cylindrus CCMP1102]",-0.775335764501045,10.1106489942985,12.8206644605046,0.0159170666786109,0.187222832648966
"116","OEU15501.1","ribosomal protein L13 [Fragilariopsis cylindrus CCMP1102]",-0.794233195587961,9.97763040784568,8.42051708585011,0.016004309939042,0.187222832648966
"117","OEU18465.1","actin depolymerazing factor [Fragilariopsis cylindrus CCMP1102]",0.831669986909712,9.64469741930652,8.20735996434393,0.0166535055517847,0.192137177603585
"118","OEU21653.1","geranylgeranyl reductase [Fragilariopsis cylindrus CCMP1102]",-1.03081032424827,9.6571182819648,8.16987215158434,0.0168424287179385,0.192137177603585
"119","OEU15628.1","putative nucleoside-diphosphate kinase [Fragilariopsis cylindrus CCMP1102]",-1.02186628055294,9.42255670122936,8.14223510422282,0.016983372515648,0.192137177603585
"120","OEU07664.1","FAS1 domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.864719095661235,9.81446387836241,8.14079419663878,0.0169907599944217,0.192137177603585
"121","OEU17742.1","rieske iron-sulfur protein of cytochrome B6/F complex [Fragilariopsis cylindrus CCMP1102]",1.47825520252767,8.83168276955605,8.08862533775957,0.0174891099955307,0.195047309818614
"122","OEU20988.1","transaldolase [Fragilariopsis cylindrus CCMP1102]",-1.69853719613285,8.44786400675362,15.4270416464173,0.017582582695162,0.195047309818614
"123","OEU18733.1","hypothetical protein FRACYDRAFT_268420 [Fragilariopsis cylindrus CCMP1102]",1.22169935290466,8.80251309013934,14.1900560002942,0.0177618398898377,0.195047309818614
"124","OEU18802.1","3HCDH_N-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-1.41225189775011,8.80568051088878,17.9924662459511,0.0178230408382521,0.195047309818614
"125","OEU13018.1","GrpE nucleotide exchange factor [Fragilariopsis cylindrus CCMP1102]",1.06091303668896,9.70340418048719,7.57611515153306,0.0202891231541608,0.22025872096157
"126","OEU10937.1","hypothetical protein FRACYDRAFT_193278 [Fragilariopsis cylindrus CCMP1102]",-0.638136893774825,10.6014356735896,7.49480362485159,0.0207345060660523,0.223307339139944
"127","OEU14763.1","V-ATPase subunit A4 [Fragilariopsis cylindrus CCMP1102]",0.574254098651212,10.4378326510765,7.58660171635268,0.0212171005761657,0.226705554975251
"128","OEU18180.1","putative UDP-glucose-4-epimerase [Fragilariopsis cylindrus CCMP1102]",-0.719927408055029,10.1502684476194,8.26865945151292,0.0215590364470477,0.228559472333155
"129","OEU13634.1","cyclophilin-like protein [Fragilariopsis cylindrus CCMP1102]",0.949694569488721,9.91250370415603,7.33280077972055,0.0218257810804921,0.229530300232088
"130","OEU16045.1","serine-tRNA ligase [Fragilariopsis cylindrus CCMP1102]",1.44038196842544,10.158393452448,7.37133110448763,0.0219889012749973,0.229530300232088
"131","OEU07882.1","putative UDP-glucose 6-dehydrogenase [Fragilariopsis cylindrus CCMP1102]",-0.906626502056102,9.54100514427137,7.59330084329961,0.0232293189806096,0.237520640826922
"132","OEU12635.1","CKS-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.712574812992837,11.1941232323227,7.13272549101149,0.0232714470925693,0.237520640826922
"133","OEU14710.1","TPT-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.551169646339264,10.6245568415764,8.06259910271718,0.0232794732719091,0.237520640826922
"134","OEU18421.1","hypothetical protein FRACYDRAFT_260383 [Fragilariopsis cylindrus CCMP1102]",-1.43000207008738,9.16510807450839,7.05765141407338,0.0239274601406647,0.242310174708075
"135","OEU16221.1","hydroxymethylglutaryl-CoA reductase [Fragilariopsis cylindrus CCMP1102]",-0.886118211876825,9.47052371898203,9.80965170132159,0.0243952096547016,0.244335367933611
"136","OEU21853.1","hypothetical protein FRACYDRAFT_258825 [Fragilariopsis cylindrus CCMP1102]",-0.812894644449397,9.79624012898996,8.50024993110173,0.0244875534553951,0.244335367933611
"137","OEU16482.1","prohibitin 2 [Fragilariopsis cylindrus CCMP1102]",-1.10490333510867,10.4058605303138,6.95418966825736,0.024745800734537,0.24510986566983
"138","OEU15673.1","ribosomal protein S19 [Fragilariopsis cylindrus CCMP1102]",-1.13095254234532,9.01950125407345,9.45786449775796,0.0253757886837105,0.24714470217993
"139","OEU22910.1","SpoU_methylase-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.826113497131973,10.5771418796953,6.85386837394927,0.0254857412622218,0.24714470217993
"140","OEU11877.1","CONSTANS interacting protein 3 [Fragilariopsis cylindrus CCMP1102]",0.742204833459107,9.81469655471429,6.81535742612395,0.0258113136644852,0.24714470217993
"141","OEU23312.1","hypothetical protein FRACYDRAFT_267500, partial [Fragilariopsis cylindrus CCMP1102]",1.46163564036526,8.13389197714061,15.3384438734956,0.0258317636558321,0.24714470217993
"142","OEU21268.1","hypothetical protein FRACYDRAFT_234895 [Fragilariopsis cylindrus CCMP1102]",-1.1725409527905,8.95186547383647,11.618178750209,0.025861862718902,0.24714470217993
"143","OEU22415.1","long-chain acyl-CoA synthetase [Fragilariopsis cylindrus CCMP1102]",0.803203850520381,9.69818143920475,6.78775489542759,0.0260477818217436,0.247180698825917
"144","OEU13317.1","hypothetical protein FRACYDRAFT_241655 [Fragilariopsis cylindrus CCMP1102]",-0.817694378632588,9.95724830701335,6.70856475808054,0.0267409733170289,0.250690634707525
"145","OEU18400.1","SOUL-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-1.00040711589933,10.0836407902048,6.70338016225321,0.0267871348803177,0.250690634707525
"146","OEU13347.1","HEAT repeat-containing protein [Fragilariopsis cylindrus CCMP1102]",0.804991933983825,9.90451730560088,6.62792335677118,0.0274700771404155,0.252648554985017
"147","OEU15709.1","Ribokinase-like protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.556493463807321,10.7113174250043,7.41815956500494,0.0276627369851174,0.252648554985017
"148","OEU22459.1","chloroplast ferredoxin dependent NADH oxireductase [Fragilariopsis cylindrus CCMP1102]",-0.644341897465737,13.0718498619369,6.59897922586128,0.0277376568406322,0.252648554985017
"149","OEU13382.1","hypothetical protein FRACYDRAFT_170947, partial [Fragilariopsis cylindrus CCMP1102]",-0.497824225240549,11.0137681146592,6.59861200796256,0.0277410719917226,0.252648554985017
"150","OEU14218.1","hypothetical protein FRACYDRAFT_261913 [Fragilariopsis cylindrus CCMP1102]",-0.794245714612956,9.74331289950889,7.27904215667718,0.0282882800578375,0.254876560998898
"151","OEU15063.1","hypothetical protein FRACYDRAFT_275536 [Fragilariopsis cylindrus CCMP1102]",1.19603143232511,9.15253185280326,6.53212642969249,0.0286192547121171,0.254876560998898
"152","1783488216","hypothetical protein (chloroplast) [Fragilariopsis cylindrus]",0.989423545714876,9.01829841766225,6.49714205355515,0.0287046888034909,0.254876560998898
