"","accession","Description","logFC","logCPM","F","PValue","FDR"
"39","OEU08045.1","hypothetical protein FRACYDRAFT_271833 [Fragilariopsis cylindrus CCMP1102]",0.345345919891967,11.3046490053251,3.83375068263346,0.0896855754738259,0.99994003611836
"40","OEU08538.1","hypothetical protein FRACYDRAFT_174052, partial [Fragilariopsis cylindrus CCMP1102]",1.15530962202283,9.69730849668034,3.52799057270609,0.0901694077935933,0.99994003611836
"41","OEU18857.1","B12 dependent methionine synthase [Fragilariopsis cylindrus CCMP1102]",-0.661703546166038,9.48722346000269,4.50951661514721,0.0929264580522837,0.99994003611836
"42","1783488184","30S ribosomal protein S13 (chloroplast) [Fragilariopsis cylindrus]",1.33261843462752,9.63480748380764,3.41157192377828,0.0948990238460141,0.99994003611836
"43","OEU16390.1","thiamine biosynthesis protein thiC [Fragilariopsis cylindrus CCMP1102]",-0.523421842826452,9.61808069276833,3.85229998272177,0.102793008144651,0.99994003611836
"44","OEU13317.1","hypothetical protein FRACYDRAFT_241655 [Fragilariopsis cylindrus CCMP1102]",-0.557617757950097,9.95724830701335,3.16967096192077,0.105058480668221,0.99994003611836
"45","OEU11524.1","mitochondrial carrier [Fragilariopsis cylindrus CCMP1102]",-0.64734224815245,9.50848049681425,4.54898064676412,0.105082274826236,0.99994003611836
"46","OEU12572.1","hypothetical protein FRACYDRAFT_243823 [Fragilariopsis cylindrus CCMP1102]",1.16755310213138,8.08381549476261,5.95848951578581,0.10526854649396,0.99994003611836
"47","OEU19782.1","solanesyl diphosphate synthase [Fragilariopsis cylindrus CCMP1102]",-0.573986142111618,10.1062959086374,3.12150303563481,0.107405881372873,0.99994003611836
"48","OEU18553.1","Sad1_UNC-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.560807652936298,10.3748093381761,3.03986408085667,0.111537573754221,0.99994003611836
"49","OEU15029.1","hypothetical protein FRACYDRAFT_239709 [Fragilariopsis cylindrus CCMP1102]",-0.57918403822844,9.69866505890522,3.99334152045041,0.112058095996605,0.99994003611836
"50","OEU12673.1","mitochondrial glyco protein [Fragilariopsis cylindrus CCMP1102]",-0.934631495005714,8.67474262114736,3.00511576144502,0.113490272138678,0.99994003611836
"51","OEU07592.1","heat shock protein Hsp90 [Fragilariopsis cylindrus CCMP1102]",-0.504242206591963,10.3061463589827,2.95166826516322,0.116229357400759,0.99994003611836
"52","OEU18463.1","hypothetical protein FRACYDRAFT_260404 [Fragilariopsis cylindrus CCMP1102]",0.573423583287749,9.608303556235,3.5143966227215,0.117336191301545,0.99994003611836
"53","OEU18067.1","hypothetical protein FRACYDRAFT_268859 [Fragilariopsis cylindrus CCMP1102]",-1.1220909499484,8.17365716094787,5.05417707305353,0.118368733013062,0.99994003611836
"54","OEU14950.1","Peptidase_M16-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.810839227672459,8.99222236636859,5.21305518152119,0.119409812717809,0.99994003611836
"55","OEU07749.1","putative vacuolar proton translocating ATPase A subunit [Fragilariopsis cylindrus CCMP1102]",-1.10185844637992,8.40296141003818,4.35098001427784,0.119657580038036,0.99994003611836
"56","OEU22272.1","V-type ATPase 16 kDa proteolipid subunit [Fragilariopsis cylindrus CCMP1102]",0.864583233134322,8.75602800127268,3.39700303308751,0.119689755869601,0.99994003611836
"57","OEU09346.1","zeta-carotene desaturase [Fragilariopsis cylindrus CCMP1102]",-1.23786277633787,9.12484025320555,2.8352007703041,0.123532091921017,0.99994003611836
"58","1783488200","30S ribosomal protein S2 (chloroplast) [Fragilariopsis cylindrus]",1.08470825821568,8.904758650024,2.83211222054638,0.123713130420711,0.99994003611836
"59","1783488222","photosystem I protein L (chloroplast) [Fragilariopsis cylindrus]",-0.795452072571397,9.09663200383102,2.75784817031542,0.12745221239571,0.99994003611836
"60","OEU13767.1","Coatomer, alpha subunit [Fragilariopsis cylindrus CCMP1102]",-0.394326103315444,10.4963092826897,3.33885166756087,0.129874653699995,0.99994003611836
"61","OEU17976.1","transaldolase [Fragilariopsis cylindrus CCMP1102]",0.498843174750948,9.92915116974955,2.69261654715878,0.131537214038858,0.99994003611836
"62","1783488220","ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (chloroplast) [Fragilariopsis cylindrus]",-0.592010140796357,9.760520120509,2.99356244896493,0.133283937084459,0.99994003611836
"63","OEU20872.1","hypothetical protein FRACYDRAFT_234504 [Fragilariopsis cylindrus CCMP1102]",-0.743317587835248,9.22093596132603,2.64390036248453,0.134697387637249,0.99994003611836
"64","OEU20624.1","D-isomer-specific 2-hydroxyacid dehydrogenase NAD-binding protein [Fragilariopsis cylindrus CCMP1102]",-0.4312356403289,10.6502430450526,2.63756463213019,0.135115475322843,0.99994003611836
"65","OEU18328.1","Peptidase_M16-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.450532909811242,11.0228217202192,2.60583284137436,0.137234561024441,0.99994003611836
"66","OEU16546.1","formylglycinamide ribonucleotide amidotransferase [Fragilariopsis cylindrus CCMP1102]",0.792375724770729,8.73414513989837,3.88465759830081,0.139593711192052,0.99994003611836
"67","OEU18515.1","putative bifunctional dTDP-glucose 4,6-dehydratase/UDP-glucuronate decarboxylase [Fragilariopsis cylindrus CCMP1102]",0.889608256085963,9.45429232546766,2.57508639750692,0.140046023343306,0.99994003611836
"68","OEU17563.1","hypothetical protein FRACYDRAFT_237983 [Fragilariopsis cylindrus CCMP1102]",-0.57238027481414,9.29543103412795,4.6080232390104,0.141124155338819,0.99994003611836
"69","OEU19615.1","putative aspartyl aminopeptidase [Fragilariopsis cylindrus CCMP1102]",-0.788599168443563,9.88342277398715,2.5548139323692,0.14124970618321,0.99994003611836
"70","OEU18529.1","RNA-binding domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.696506623757013,8.99591042794448,3.9383315057951,0.144056607603413,0.99994003611836
"71","OEU18733.1","hypothetical protein FRACYDRAFT_268420 [Fragilariopsis cylindrus CCMP1102]",0.832725689722226,8.80251309013934,5.37070694130325,0.144754812443879,0.99994003611836
"72","OEU11039.1","ribosomal protein S2 [Fragilariopsis cylindrus CCMP1102]",-0.9186365828607,8.56514443997572,5.57666116187621,0.14504345203929,0.99994003611836
"73","OEU08820.1","ARM repeat-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",0.545821867937524,9.52402494835849,2.49194447119247,0.145199751192252,0.99994003611836
"74","OEU08228.1","hypothetical protein FRACYDRAFT_250015 [Fragilariopsis cylindrus CCMP1102]",0.37549758374425,10.4416539771904,2.79567399284401,0.147639882621992,0.99994003611836
"75","OEU10017.1","Mov34-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.497825919097606,9.77127730811982,2.65346705735289,0.150095125718518,0.99994003611836
"76","OEU23729.1","4-Diphosphocytidyl-2-C-methyl-D-erythritol synthase [Fragilariopsis cylindrus CCMP1102]",-0.429749706145917,10.1320672685225,4.12333740388201,0.151011861412729,0.99994003611836
"77","1773362888","50S ribosomal protein L1 (chloroplast) [Fragilariopsis cylindrus]",-0.476497239620462,12.8027056565378,2.35389521020597,0.15580293984028,0.99994003611836
"78","OEU08331.1","leucyl-tRNA synthetase [Fragilariopsis cylindrus CCMP1102]",-0.405524859843262,10.329321479075,2.55264460211122,0.158995082891514,0.99994003611836
"79","OEU18572.1","WD40 repeat-like protein [Fragilariopsis cylindrus CCMP1102]",0.776877238271015,8.84889041016784,2.29069995422183,0.160920657053941,0.99994003611836
"80","OEU13262.1","DEAH-box nuclear pre-mRNA splicing factor, partial [Fragilariopsis cylindrus CCMP1102]",0.677032660132215,8.7637219463178,2.61225531898628,0.161073326467775,0.99994003611836
"81","OEU22260.1","hypothetical protein FRACYDRAFT_232415 [Fragilariopsis cylindrus CCMP1102]",0.650154600648952,10.278018373416,2.22413191918871,0.166801783979316,0.99994003611836
"82","OEU06784.1","hypothetical protein FRACYDRAFT_265485 [Fragilariopsis cylindrus CCMP1102]",-0.599732176575529,9.24864489386505,2.55252212308162,0.172152495645161,0.99994003611836
"83","OEU21873.1","putative orotate phosphoribosyltransferase [Fragilariopsis cylindrus CCMP1102]",-0.360557664919476,10.4686221582389,2.67284337309919,0.173911523974202,0.99994003611836
"84","OEU16203.1","ribosomal protein S1 [Fragilariopsis cylindrus CCMP1102]",-0.517095425270625,11.044404500261,2.11766269625631,0.176097086846964,0.99994003611836
"85","OEU14691.1","CSD-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.511070190690898,9.38939328199434,2.58072125957434,0.17665921889415,0.99994003611836
"86","OEU10998.1","RNA-binding domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.774714990180588,8.86552525220762,2.1069793431238,0.177094130158046,0.99994003611836
"87","OEU15776.1","putative dTDP-glucose 4,6-dehydratase [Fragilariopsis cylindrus CCMP1102]",-0.325474103184304,11.0686275069492,2.09226420429605,0.178348564973514,0.99994003611836
"88","OEU16123.1","WD40 repeat-like protein [Fragilariopsis cylindrus CCMP1102]",0.569703918975248,9.19707465947924,2.18738649358492,0.178859711664112,0.99994003611836
"89","OEU08339.1","60S ribosomal protein L34 [Fragilariopsis cylindrus CCMP1102]",0.849343790638013,8.93899568700537,2.09404195447513,0.178882269516136,0.99994003611836
"90","OEU12308.1","hypothetical protein FRACYDRAFT_270586, partial [Fragilariopsis cylindrus CCMP1102]",0.596537459431908,9.21723907259755,2.8891169771913,0.179654729745245,0.99994003611836
"91","OEU12494.1","hypothetical protein FRACYDRAFT_191288, partial [Fragilariopsis cylindrus CCMP1102]",0.335184458015883,11.3652533960955,2.06729572896225,0.180732289969058,0.99994003611836
"92","OEU22894.1","plus-3-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.434691892242137,10.0994597425357,2.06521742173737,0.180932580806302,0.99994003611836
"93","OEU07657.1","hypothetical protein FRACYDRAFT_197246 [Fragilariopsis cylindrus CCMP1102]",-0.481095467637399,9.81039540815794,2.99336691213272,0.186357948121237,0.99994003611836
"94","OEU09598.1","hypothetical protein FRACYDRAFT_248446 [Fragilariopsis cylindrus CCMP1102]",-0.47543309430924,10.0414035636353,2.00767436571813,0.186595656152445,0.99994003611836
"95","OEU19684.1","tRNA-synt_2c-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.382909601222862,10.1705054092227,2.67966721509307,0.189780129951689,0.99994003611836
"96","OEU12251.1","cytochrome b5 [Fragilariopsis cylindrus CCMP1102]",1.0461368854051,8.35932203145962,4.77666398199505,0.192721165010034,0.99994003611836
"97","OEU21653.1","geranylgeranyl reductase [Fragilariopsis cylindrus CCMP1102]",-0.47797746062316,9.6571182819648,1.93795218902989,0.193773851327832,0.99994003611836
"98","OEU18599.1","hypothetical protein FRACYDRAFT_268367 [Fragilariopsis cylindrus CCMP1102]",-0.595098413156475,9.78137305698104,1.92592468340791,0.195048772480168,0.99994003611836
"99","OEU21149.1","40S ribosomal protein S9 [Fragilariopsis cylindrus CCMP1102]",-0.340383794931505,10.861816811883,1.89781614710764,0.198071821649436,0.99994003611836
"100","OEU17152.1","hypothetical protein FRACYDRAFT_260741 [Fragilariopsis cylindrus CCMP1102]",-0.788327220982657,8.47030077972652,2.89500518486827,0.199804168493636,0.99994003611836
"101","OEU20457.1","NAD(P)-binding protein [Fragilariopsis cylindrus CCMP1102]",-0.815871406335144,9.57095592134029,1.88730235120581,0.199905363058598,0.99994003611836
"102","OEU09994.1","hypothetical protein FRACYDRAFT_263914 [Fragilariopsis cylindrus CCMP1102]",0.694617317122367,8.71013885113945,2.5868223237711,0.199917731006847,0.99994003611836
"103","OEU20761.1","transketolase [Fragilariopsis cylindrus CCMP1102]",-0.349876107066501,10.7951319330763,1.83833666615097,0.204676414085619,0.99994003611836
"104","OEU15364.1","UAF-1 protein [Fragilariopsis cylindrus CCMP1102]",0.512630293798413,9.34756632958228,3.35576383944082,0.206871305704161,0.99994003611836
"105","OEU16412.1","hypothetical protein FRACYDRAFT_239006 [Fragilariopsis cylindrus CCMP1102]",-0.481206670718259,9.78639934854377,1.90816634507503,0.208540002417387,0.99994003611836
"106","OEU16210.1","AAA_2-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.418680704754372,10.0750919472925,2.08854861999287,0.210258431443942,0.99994003611836
"107","OEU11602.1","hypothetical protein FRACYDRAFT_270640 [Fragilariopsis cylindrus CCMP1102]",-0.681846635223761,9.80397606722429,1.78689512676043,0.210983614252012,0.99994003611836
"108","OEU14479.1","DPPIV_N-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.564573039267236,9.08470336085761,2.0915044407905,0.213615494307027,0.99994003611836
"109","OEU22656.1","galactose mutarotase-like protein [Fragilariopsis cylindrus CCMP1102]",-0.721917244779942,8.79723630687606,1.76257741674837,0.213645613216665,0.99994003611836
"110","OEU14043.1","DUF1900-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.79129923899572,9.6407423189161,1.76279882771313,0.214167960846193,0.99994003611836
"111","OEU14958.1","hypothetical protein FRACYDRAFT_241517 [Fragilariopsis cylindrus CCMP1102]",-0.773274797306748,9.43614251200452,1.75762807859075,0.214789318272232,0.99994003611836
"112","OEU11786.1","phenylalanyl-tRNA synthetase [Fragilariopsis cylindrus CCMP1102]",-0.490370508773984,9.41830049437096,2.85619039931106,0.216998389049347,0.99994003611836
"113","OEU19825.1","Peptidase_C12-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.621378524350921,9.24143967759534,1.73429027656383,0.21707764522871,0.99994003611836
"114","OEU14635.1","hypothetical protein FRACYDRAFT_241188 [Fragilariopsis cylindrus CCMP1102]",-0.42891496603094,9.81774311238636,2.2607563584614,0.219326855422136,0.99994003611836
"115","OEU08453.1","MFS general substrate transporter [Fragilariopsis cylindrus CCMP1102]",0.405704489938976,10.1918176408096,1.70021745053626,0.221185779805735,0.99994003611836
"116","OEU07314.1","nitrate transporter [Fragilariopsis cylindrus CCMP1102]",0.533962828689263,9.12887481716104,2.48209078067489,0.222374744971165,0.99994003611836
"117","OEU18066.1","protoporphyrin IX Mg-chelatase subunit H [Fragilariopsis cylindrus CCMP1102]",-0.63517392468601,8.69170382230642,2.77711456668387,0.222926707204556,0.99994003611836
"118","OEU12826.1","hypothetical protein FRACYDRAFT_270483, partial [Fragilariopsis cylindrus CCMP1102]",0.537025814053379,9.0909554161869,2.51912616996747,0.224814600284683,0.99994003611836
"119","OEU09408.1","chorismate synthase [Fragilariopsis cylindrus CCMP1102]",-0.47230008974087,9.79141989023613,1.63416378414902,0.229714832866607,0.99994003611836
"120","OEU10078.1","26S proteasome subunit RPT6 [Fragilariopsis cylindrus CCMP1102]",-0.369097059268769,10.1457762131646,2.47912215102273,0.229754133108586,0.99994003611836
"121","OEU20378.1","putative succinate dehydrogenase/fumarate reductase iron-sulfur protein [Fragilariopsis cylindrus CCMP1102]",0.502812205863204,9.37993332189412,2.10820755864595,0.230281108662778,0.99994003611836
"122","OEU15787.1","galactose mutarotase-like protein [Fragilariopsis cylindrus CCMP1102]",0.795209024647447,8.23092431175345,2.63740234017455,0.230493943639744,0.99994003611836
"123","1783488250","50S ribosomal protein L23 (chloroplast) [Fragilariopsis cylindrus]",-0.5112185712598,9.49462046861067,2.14753141379569,0.231029937050866,0.99994003611836
"124","OEU09467.1","GTP_EFTU-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.441495578650883,9.69726726829765,2.08741036222682,0.23112294424981,0.99994003611836
"125","OEU10937.1","hypothetical protein FRACYDRAFT_193278 [Fragilariopsis cylindrus CCMP1102]",-0.296470285299386,10.6014356735896,1.68278388951178,0.231403839601248,0.99994003611836
"126","OEU19562.1","endo-1,3-beta-glucanase [Fragilariopsis cylindrus CCMP1102]",0.71355767456768,8.63621158920229,4.99073478799414,0.231728524587155,0.99994003611836
"127","OEU15655.1","ribosomal protein S2 [Fragilariopsis cylindrus CCMP1102]",-0.281079922281462,11.7518772110674,1.58576466018911,0.236248368382718,0.99994003611836
"128","OEU14974.1","Phytoene synthase [Fragilariopsis cylindrus CCMP1102]",0.745006533856034,8.85160489379197,1.5887292398079,0.236495097346713,0.99994003611836
"129","OEU18421.1","hypothetical protein FRACYDRAFT_260383 [Fragilariopsis cylindrus CCMP1102]",-0.6031120707838,9.16510807450839,1.55526911530366,0.240616278079462,0.99994003611836
"130","OEU11317.1","putative peroxiredoxin [Fragilariopsis cylindrus CCMP1102]",0.825938182523492,8.1588043592129,2.80938516472332,0.241824872840503,0.99994003611836
"131","OEU22759.1","hypothetical protein FRACYDRAFT_267379 [Fragilariopsis cylindrus CCMP1102]",-0.799848777950865,8.59639613616943,1.54797995113086,0.241854678403958,0.99994003611836
"132","OEU13481.1","asparagine synthase [Fragilariopsis cylindrus CCMP1102]",-0.483945542866659,9.69276528654196,1.54144725481168,0.242454000720165,0.99994003611836
"133","OEU14527.1","hypothetical protein FRACYDRAFT_218563 [Fragilariopsis cylindrus CCMP1102]",-0.348528050214602,10.47972394286,2.2482007213355,0.242817759145086,0.99994003611836
"134","OEU08040.1","hypothetical protein FRACYDRAFT_271832 [Fragilariopsis cylindrus CCMP1102]",-1.16711999482443,9.62185222934193,2.14639069672621,0.243804111826504,0.99994003611836
"135","OEU14822.1","hypothetical protein FRACYDRAFT_275947 [Fragilariopsis cylindrus CCMP1102]",0.450970977158445,10.1510746592531,1.52842203521158,0.244320034237998,0.99994003611836
"136","OEU12388.1","adenylyl-sulfate kinase [Fragilariopsis cylindrus CCMP1102]",-0.823876677001669,8.26948723464097,2.05839469430887,0.245445593041045,0.99994003611836
"137","OEU08313.1","hypothetical protein FRACYDRAFT_229252 [Fragilariopsis cylindrus CCMP1102]",-0.29090625583739,10.6625314975366,1.51832550556785,0.245780002263461,0.99994003611836
"138","OEU16523.1","FA_desaturase_2-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.544361128578305,9.54988531661244,1.51093180731659,0.24685670669405,0.99994003611836
"139","OEU20813.1","putative GDP-mannose 4,6-dehydratase [Fragilariopsis cylindrus CCMP1102]",-0.614197401316902,8.65304741142348,3.26732154806487,0.24706573885334,0.99994003611836
"140","OEU15791.1","N-terminal nucleophile aminohydrolase [Fragilariopsis cylindrus CCMP1102]",-0.649275197061523,8.82525357625202,2.45596248115693,0.247136440333787,0.99994003611836
"141","OEU12680.1","SRP54-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",0.54038943238137,8.95357157262313,1.56905658915547,0.247454262551361,0.99994003611836
"142","OEU22355.1","60S ribosomal protein L12A [Fragilariopsis cylindrus CCMP1102]",0.309042337341175,11.2154130684743,1.50286397471885,0.248038952800065,0.99994003611836
"143","OEU18453.1","ribosomal protein L13e [Fragilariopsis cylindrus CCMP1102]",-0.441463504165135,9.58346970655331,2.4872513461973,0.24995929302513,0.99994003611836
"144","OEU21594.1","mitochondrial carrier [Fragilariopsis cylindrus CCMP1102]",-0.578743461202435,8.96581138535671,1.81710508238612,0.251278995609542,0.99994003611836
"145","OEU08749.1","cobW-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.625973465071491,10.4304235308511,1.4778006412937,0.252399609804957,0.99994003611836
"146","OEU19574.1","hypothetical protein FRACYDRAFT_268048 [Fragilariopsis cylindrus CCMP1102]",-0.372168471413424,10.2046722787893,1.4649082639552,0.253706257470899,0.99994003611836
"147","OEU17951.1","hypothetical protein FRACYDRAFT_238382 [Fragilariopsis cylindrus CCMP1102]",0.699041198929402,8.5895044361413,2.34634789634907,0.253763385895895,0.99994003611836
"148","OEU20689.1","Ribonuc_red_lgC-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.44559201865037,9.26943584009557,2.55745822775283,0.254880167519079,0.99994003611836
"149","OEU22102.1","hypothetical protein FRACYDRAFT_179260 [Fragilariopsis cylindrus CCMP1102]",-0.355121878388962,9.99515955776102,1.61528768939993,0.255156574403225,0.99994003611836
"150","OEU12716.1","hypothetical protein FRACYDRAFT_270446 [Fragilariopsis cylindrus CCMP1102]",0.54060435221939,8.94945753651581,1.4558201387495,0.255208054517796,0.99994003611836
"151","OEU21928.1","protein serine/threonine phosphatase 2C [Fragilariopsis cylindrus CCMP1102]",-0.231372582074408,11.100209680867,1.59605970371529,0.257367418607756,0.99994003611836
"152","OEU15248.1","fructose-1,6-biphosphate aldolase precursor [Fragilariopsis cylindrus CCMP1102]",0.502898707869446,8.9260287629816,1.85834461098156,0.258930671954753,0.99994003611836
"153","OEU14387.1","hypothetical protein FRACYDRAFT_275849 [Fragilariopsis cylindrus CCMP1102]",-0.391479635868865,10.2445112384159,1.58500048815688,0.259894975236257,0.99994003611836
"154","OEU18473.1","putative enolase [Fragilariopsis cylindrus CCMP1102]",0.468129274506052,9.26056503889146,1.63705048594244,0.262040247250456,0.99994003611836
